ID,Answer
1623,[CLS]
1624,腎病
1625,[CLS]
1626,[CLS]
1627,[CLS]
1628,沃爾松格傳說
1629,[CLS]
1630,孟子
1631,1939年
1632,[CLS]
1633,[CLS]
1634,[CLS]
1635,[CLS]
1636,[CLS]
1637,陳玉昶
1638,周鍾瑄
1639,[CLS]
1640,[CLS]
1641,福余衛
1642,[CLS]
1643,[CLS]
1644,[CLS]
1645,[CLS]
1646,愛德華三世
1647,[CLS]
1648,[CLS]
1649,[CLS]
1650,[CLS]
1651,[CLS]
1652,[CLS]
1653,[CLS]
1654,[CLS]
1655,[CLS]
1656,[CLS]
1657,[CLS]
1658,[CLS]
1659,[CLS]
1660,[CLS]
1661,[CLS]
1662,[CLS]
1663,[CLS]
1664,[CLS]
1665,[CLS]
1666,[CLS]
1667,[CLS]
1668,[CLS]
1669,[CLS]
1670,[CLS]
1671,[CLS]
1672,[CLS]
1673,本森河·斯奈德
1674,[CLS]
1675,[CLS]
1676,[CLS]
1677,[CLS]
1678,正一派
1679,[CLS]
1680,[CLS]
1681,[CLS]
1682,[CLS]
1683,[CLS]
1684,[CLS]
1685,[CLS]
1686,[CLS]
1687,[CLS]
1688,估計全英國約有2000萬人
1689,[CLS]
1690,[CLS]
1691,[CLS]
1692,[CLS]
1693,[CLS]
1694,[CLS]
1695,[CLS]
1696,[CLS]
1697,[CLS]
1698,航空運輸
1699,[CLS]
1700,[CLS]
1701,[CLS]
1702,[CLS]
1703,[CLS]
1704,[CLS]
1705,[CLS]
1706,[CLS]
1707,[CLS]
1708,[CLS]
1709,[CLS]
1710,[CLS]
1711,[CLS]
1712,高句麗僧人信誠打開平壤城門
1713,[CLS]
1714,[CLS]
1715,[CLS]
1716,[CLS]
1717,1991年
1718,[CLS]
1719,可量度的證據，並且合乎明確的推理原則
1720,[CLS]
1721,[CLS]
1722,[CLS]
1723,[CLS]
1724,[CLS]
1725,[CLS]
1726,受到鄰近其他星系影響
1727,[CLS]
1728,[CLS]
1729,[CLS]
1730,[CLS]
1731,1949
1732,[CLS]
1733,[CLS]
1734,[CLS]
1735,[CLS]
1736,[CLS]
1737,[CLS]
1738,[CLS]
1739,[CLS]
1740,[CLS]
1741,[CLS]
1742,[CLS]
1743,祈穀
1744,[CLS]
1745,[CLS]
1746,[CLS]
1747,1854年
1748,[CLS]
1749,[CLS]
1750,[CLS]
1751,[CLS]
1752,[CLS]
1753,[CLS]
1754,[CLS]
1755,[CLS]
1756,[CLS]
1757,[CLS]
1758,[CLS]
1759,[CLS]
1760,[CLS]
1761,[CLS]
1762,[CLS]
1763,武力征服
1764,[CLS]
1765,百夫長
1766,[CLS]
1767,明朝
1768,[CLS]
1769,[CLS]
1770,[CLS]
1771,[CLS]
1772,希望此任務能幫助解開行星形成前的太陽系的謎。
1773,[CLS]
1774,[CLS]
1775,[CLS]
1776,[CLS]
1777,[CLS]
1778,[CLS]
1779,[CLS]
1780,[CLS]
1781,[CLS]
1782,[CLS]
1783,[CLS]
1784,[CLS]
1785,[CLS]
1786,[CLS]
1787,[CLS]
1788,[CLS]
1789,長江流域
1790,[CLS]
1791,1976
1792,[CLS]
1793,[CLS]
1794,[CLS]
1795,[CLS]
1796,[CLS]
1797,[CLS]
1798,[CLS]
1799,[CLS]
1800,[CLS]
1801,[CLS]
1802,[CLS]
1803,[CLS]
1804,湯瑪斯杜威
1805,[CLS]
1806,屋大維
1807,[CLS]
1808,[CLS]
1809,[CLS]
1810,[CLS]
1811,[CLS]
1812,[CLS]
1813,[CLS]
1814,[CLS]
1815,喀羅尼亞
1816,化合態
1817,[CLS]
1818,[CLS]
1819,[CLS]
1820,地勢由西北向東南傾斜，略呈階梯形態
1821,1966
1822,[CLS]
1823,[CLS]
1824,[CLS]
1825,[CLS]
1826,地層下陷
1827,[CLS]
1828,[CLS]
1829,主張廢奴民主黨人
1830,為阻止其母覃美金胡亂花費
1831,[CLS]
1832,[CLS]
1833,[CLS]
1834,[CLS]
1835,[CLS]
1836,[CLS]
1837,[CLS]
1838,[CLS]
1839,馬來亞高等法庭
1840,[CLS]
1841,北宋
1842,[CLS]
1843,[CLS]
1844,[CLS]
1845,[CLS]
1846,理性自殺
1847,[CLS]
1848,[CLS]
1849,[CLS]
1850,[CLS]
1851,[CLS]
1852,王向偉
1853,[CLS]
1854,「紐澤西美洲人」
1855,[CLS]
1856,[CLS]
1857,[CLS]
1858,[CLS]
1859,[CLS]
1860,[CLS]
1861,[CLS]
1862,1961
1863,[CLS]
1864,[CLS]
1865,[CLS]
1866,[CLS]
1867,[CLS]
1868,噪音
1869,[CLS]
1870,[CLS]
1871,[CLS]
1872,[CLS]
1873,[CLS]
1874,[CLS]
1875,[CLS]
1876,義大利
1877,[CLS]
1878,非裔美國人
1879,[CLS]
1880,[CLS]
1881,[CLS]
1882,[CLS]
1883,[CLS]
1884,[CLS]
1885,[CLS]
1886,[CLS]
1887,[CLS]
1888,[CLS]
1889,[CLS]
1890,[CLS]
1891,[CLS]
1892,[CLS]
1893,[CLS]
1894,[CLS]
1895,[CLS]
1896,[CLS]
1897,[CLS]
1898,[CLS]
1899,[CLS]
1900,先印後膠
1901,[CLS]
1902,[CLS]
1903,[CLS]
1904,[CLS]
1905,松田傳十郎
1906,[CLS]
1907,卡內基梅隆大學
1908,威尼斯
1909,[CLS]
1910,[CLS]
1911,[CLS]
1912,[CLS]
1913,[CLS]
1914,[CLS]
1915,[CLS]
1916,[CLS]
1917,[CLS]
1918,[CLS]
1919,[CLS]
1920,[CLS]
1921,[CLS]
1922,[CLS]
1923,[CLS]
1924,[CLS]
1925,七星石
1926,[CLS]
1927,[CLS]
1928,[CLS]
1929,[CLS]
1930,[CLS]
1931,[CLS]
1932,[CLS]
1933,[CLS]
1934,[CLS]
1935,[CLS]
1936,[CLS]
1937,因撤離中國大陸之故而不了了之，未能有後續行動。
1938,[CLS]
1939,經濟力
1940,[CLS]
1941,[CLS]
1942,[CLS]
1943,[CLS]
1944,[CLS]
1945,[CLS]
1946,[CLS]
1947,[CLS]
1948,[CLS]
1949,[CLS]
1950,[CLS]
1951,[CLS]
1952,[CLS]
1953,[CLS]
1954,[CLS]
1955,[CLS]
1956,[CLS]
1957,[CLS]
1958,[CLS]
1959,[CLS]
1960,國家郵政局
1961,[CLS]
1962,[CLS]
1963,[CLS]
1964,[CLS]
1965,[CLS]
1966,[CLS]
1967,英國
1968,[CLS]
1969,[CLS]
1970,[CLS]
1971,[CLS]
1972,[CLS]
1973,[CLS]
1974,[CLS]
1975,[CLS]
1976,[CLS]
1977,[CLS]
1978,三木武夫組閣後，美國水門案所引發的餘波，揭發洛克希德事件，田中涉及貪污醜聞。
1979,[CLS]
1980,[CLS]
1981,[CLS]
1982,[CLS]
1983,[CLS]
1984,[CLS]
1985,[CLS]
1986,[CLS]
1987,[CLS]
1988,[CLS]
1989,[CLS]
1990,[CLS]
1991,[CLS]
1992,[CLS]
1993,[CLS]
1994,[CLS]
1995,[CLS]
1996,[CLS]
1997,[CLS]
1998,[CLS]
1999,[CLS]
2000,[CLS]
2001,[CLS]
2002,[CLS]
2003,[CLS]
2004,[CLS]
2005,[CLS]
2006,[CLS]
2007,隆納雷根
2008,[CLS]
2009,[CLS]
2010,[CLS]
2011,[CLS]
2012,[CLS]
2013,[CLS]
2014,[CLS]
2015,[CLS]
2016,[CLS]
2017,[CLS]
2018,[CLS]
2019,經濟及能源部
2020,[CLS]
2021,[CLS]
2022,[CLS]
2023,[CLS]
2024,[CLS]
2025,梁啓超
2026,[CLS]
2027,[CLS]
2028,[CLS]
2029,工商企業家
2030,元嘉之治
2031,黃帝
2032,[CLS]
2033,[CLS]
2034,[CLS]
2035,1960
2036,[CLS]
2037,[CLS]
2038,[CLS]
2039,[CLS]
2040,1403
2041,[CLS]
2042,[CLS]
2043,[CLS]
2044,經濟發展
2045,[CLS]
2046,[CLS]
2047,[CLS]
2048,國際城市博覽會盃
2049,[CLS]
2050,[CLS]
2051,[CLS]
2052,[CLS]
2053,[CLS]
2054,[CLS]
2055,[CLS]
2056,[CLS]
2057,[CLS]
2058,[CLS]
2059,[CLS]
2060,[CLS]
2061,[CLS]
2062,[CLS]
2063,[CLS]
2064,[CLS]
2065,元嘉二十七年
2066,[CLS]
2067,[CLS]
2068,[CLS]
2069,[CLS]
2070,[CLS]
2071,[CLS]
2072,[CLS]
2073,[CLS]
2074,[CLS]
2075,[CLS]
2076,[CLS]
2077,[CLS]
2078,[CLS]
2079,[CLS]
2080,[CLS]
2081,[CLS]
2082,[CLS]
2083,安息帝國
2084,[CLS]
2085,[CLS]
2086,[CLS]
2087,[CLS]
2088,[CLS]
2089,[CLS]
2090,[CLS]
2091,[CLS]
2092,米哈伊爾·普羅霍羅夫
2093,1比3
2094,[CLS]
2095,[CLS]
2096,[CLS]
2097,[CLS]
2098,袁粲
2099,[CLS]
2100,[CLS]
2101,[CLS]
2102,[CLS]
2103,[CLS]
2104,[CLS]
2105,[CLS]
2106,[CLS]
2107,[CLS]
2108,[CLS]
2109,[CLS]
2110,[CLS]
2111,[CLS]
2112,[CLS]
2113,[CLS]
2114,[CLS]
2115,[CLS]
2116,[CLS]
2117,胡宗南
2118,[CLS]
2119,[CLS]
2120,[CLS]
2121,[CLS]
2122,[CLS]
2123,[CLS]
2124,[CLS]
2125,[CLS]
2126,[CLS]
2127,[CLS]
2128,[CLS]
2129,歐洲國家盃
2130,[CLS]
2131,[CLS]
2132,[CLS]
2133,[CLS]
2134,[CLS]
2135,[CLS]
2136,[CLS]
2137,[CLS]
2138,[CLS]
2139,[CLS]
2140,[CLS]
2141,[CLS]
2142,[CLS]
2143,[CLS]
2144,[CLS]
2145,[CLS]
2146,[CLS]
2147,[CLS]
2148,[CLS]
2149,[CLS]
2150,[CLS]
2151,[CLS]
2152,[CLS]
2153,[CLS]
2154,[CLS]
2155,沃爾夫岡·苛勒
2156,150萬美元
2157,庾澄慶
2158,[CLS]
2159,[CLS]
2160,[CLS]
2161,[CLS]
2162,北美洲
2163,[CLS]
2164,[CLS]
2165,《崇拜聖書》
2166,[CLS]
2167,[CLS]
2168,追尋無與倫比
2169,[CLS]
2170,[CLS]
2171,[CLS]
2172,[CLS]
2173,[CLS]
2174,[CLS]
2175,色目人擅長理財
2176,[CLS]
2177,[CLS]
2178,[CLS]
2179,[CLS]
2180,[CLS]
2181,[CLS]
2182,[CLS]
2183,[CLS]
2184,中山市政府近年來對一批物流項目給予貸款貼息政策
2185,[CLS]
2186,[CLS]
2187,5000倍
2188,[CLS]
2189,[CLS]
2190,亨利·迪克特·懷特
2191,[CLS]
2192,[CLS]
2193,[CLS]
2194,[CLS]
2195,[CLS]
2196,[CLS]
2197,[CLS]
2198,[CLS]
2199,1959
2200,[CLS]
2201,[CLS]
2202,[CLS]
2203,[CLS]
2204,[CLS]
2205,[CLS]
2206,[CLS]
2207,[CLS]
2208,[CLS]
2209,[CLS]
2210,[CLS]
2211,[CLS]
2212,[CLS]
2213,[CLS]
2214,[CLS]
2215,[CLS]
2216,[CLS]
2217,[CLS]
2218,曹魏的毌丘儉焚燒了丸都城後以為高句麗滅亡了，所以很快就撤離了。
2219,[CLS]
2220,[CLS]
2221,不斷成長的大量讀者群
2222,[CLS]
2223,[CLS]
2224,[CLS]
2225,比爾蓋茨
2226,[CLS]
2227,淵蓋蘇文
2228,[CLS]
2229,[CLS]
2230,10%
2231,[CLS]
2232,[CLS]
2233,石油出口
2234,[CLS]
2235,[CLS]
2236,[CLS]
2237,[CLS]
2238,[CLS]
2239,[CLS]
2240,[CLS]
2241,[CLS]
2242,[CLS]
2243,[CLS]
2244,[CLS]
2245,[CLS]
2246,[CLS]
2247,[CLS]
2248,[CLS]
2249,[CLS]
2250,[CLS]
2251,[CLS]
2252,[CLS]
2253,[CLS]
2254,[CLS]
2255,[CLS]
2256,[CLS]
2257,威尼斯
2258,[CLS]
2259,[CLS]
2260,[CLS]
2261,[CLS]
2262,[CLS]
2263,[CLS]
2264,[CLS]
2265,[CLS]
2266,高通公司
2267,[CLS]
2268,[CLS]
2269,建造一個人工堤壩將東西兩湖完全
2270,[CLS]
2271,[CLS]
2272,[CLS]
2273,[CLS]
2274,[CLS]
2275,[CLS]
2276,[CLS]
2277,瑞典
2278,[CLS]
2279,[CLS]
2280,[CLS]
2281,近軸近似
2282,[CLS]
2283,[CLS]
2284,[CLS]
2285,[CLS]
2286,[CLS]
2287,[CLS]
2288,[CLS]
2289,[CLS]
2290,[CLS]
2291,[CLS]
2292,[CLS]
2293,[CLS]
2294,[CLS]
2295,[CLS]
2296,[CLS]
2297,[CLS]
2298,[CLS]
2299,[CLS]
2300,[CLS]
2301,[CLS]
2302,[CLS]
2303,[CLS]
2304,[CLS]
2305,[CLS]
2306,山羊
2307,[CLS]
2308,[CLS]
2309,[CLS]
2310,[CLS]
2311,[CLS]
2312,[CLS]
2313,[CLS]
2314,[CLS]
2315,[CLS]
2316,[CLS]
2317,[CLS]
2318,[CLS]
2319,[CLS]
2320,[CLS]
2321,[CLS]
2322,[CLS]
2323,大形的山崩沉積作用
2324,[CLS]
2325,[CLS]
2326,[CLS]
2327,馬關條約
2328,波士頓塞爾提克
2329,[CLS]
2330,[CLS]
2331,[CLS]
2332,[CLS]
2333,《軍力動員法》
2334,[CLS]
2335,[CLS]
2336,[CLS]
2337,為了與他的女兒瑪麗住得近一點
2338,[CLS]
2339,[CLS]
2340,[CLS]
2341,[CLS]
2342,[CLS]
2343,[CLS]
2344,[CLS]
2345,吸菸
2346,[CLS]
2347,[CLS]
2348,[CLS]
2349,[CLS]
2350,[CLS]
2351,[CLS]
2352,[CLS]
2353,[CLS]
2354,[CLS]
2355,[CLS]
2356,[CLS]
2357,[CLS]
2358,[CLS]
2359,[CLS]
2360,民主聖地
2361,[CLS]
2362,[CLS]
2363,[CLS]
2364,吐谷渾
2365,[CLS]
2366,[CLS]
2367,[CLS]
2368,[CLS]
2369,[CLS]
2370,[CLS]
2371,[CLS]
2372,[CLS]
2373,[CLS]
2374,[CLS]
2375,紅土
2376,[CLS]
2377,卡蓋拉河
2378,[CLS]
2379,[CLS]
2380,[CLS]
2381,[CLS]
2382,[CLS]
2383,[CLS]
2384,[CLS]
2385,[CLS]
2386,[CLS]
2387,[CLS]
2388,[CLS]
2389,[CLS]
2390,[CLS]
2391,[CLS]
2392,[CLS]
2393,[CLS]
2394,[CLS]
2395,[CLS]
2396,[CLS]
2397,[CLS]
2398,[CLS]
2399,[CLS]
2400,[CLS]
2401,[CLS]
2402,[CLS]
2403,[CLS]
2404,[CLS]
2405,[CLS]
2406,[CLS]
2407,[CLS]
2408,[CLS]
2409,[CLS]
2410,[CLS]
2411,極度恐懼
2412,[CLS]
2413,[CLS]
2414,[CLS]
2415,[CLS]
2416,[CLS]
2417,[CLS]
2418,[CLS]
2419,[CLS]
2420,[CLS]
2421,[CLS]
2422,[CLS]
2423,[CLS]
2424,[CLS]
2425,軍事
2426,浦項鋼鐵
2427,[CLS]
2428,[CLS]
2429,[CLS]
2430,[CLS]
2431,[CLS]
2432,[CLS]
2433,[CLS]
2434,1987年
2435,[CLS]
2436,[CLS]
2437,[CLS]
2438,[CLS]
2439,[CLS]
2440,[CLS]
2441,[CLS]
2442,[CLS]
2443,[CLS]
2444,[CLS]
2445,[CLS]
2446,[CLS]
2447,[CLS]
2448,[CLS]
2449,[CLS]
2450,[CLS]
2451,東都明京
2452,[CLS]
2453,[CLS]
2454,[CLS]
2455,為了穩固自己的地位
2456,[CLS]
2457,[CLS]
2458,道士
2459,[CLS]
2460,[CLS]
2461,[CLS]
2462,[CLS]
2463,[CLS]
2464,[CLS]
2465,[CLS]
2466,[CLS]
2467,[CLS]
2468,[CLS]
2469,[CLS]
2470,[CLS]
2471,[CLS]
2472,[CLS]
2473,[CLS]
2474,[CLS]
2475,[CLS]
2476,讓北方各州成為新移民優先選擇的目的地
2477,[CLS]
2478,[CLS]
2479,[CLS]
2480,[CLS]
2481,[CLS]
2482,[CLS]
2483,[CLS]
2484,[CLS]
2485,[CLS]
2486,[CLS]
2487,[CLS]
2488,[CLS]
2489,[CLS]
2490,[CLS]
2491,[CLS]
2492,資訊及計算學院
2493,[CLS]
2494,[CLS]
2495,[CLS]
2496,[CLS]
2497,[CLS]
2498,[CLS]
2499,[CLS]
2500,[CLS]
2501,[CLS]
2502,[CLS]
2503,[CLS]
2504,[CLS]
2505,[CLS]
2506,[CLS]
2507,[CLS]
2508,[CLS]
2509,[CLS]
2510,[CLS]
2511,[CLS]
2512,[CLS]
2513,[CLS]
2514,[CLS]
2515,[CLS]
2516,[CLS]
2517,[CLS]
2518,[CLS]
2519,[CLS]
2520,[CLS]
2521,國民議會
2522,[CLS]
2523,新城
2524,[CLS]
2525,[CLS]
2526,[CLS]
2527,[CLS]
2528,[CLS]
2529,中央宿衛軍
2530,[CLS]
2531,[CLS]
2532,[CLS]
2533,[CLS]
2534,[CLS]
2535,日產
2536,[CLS]
2537,[CLS]
2538,[CLS]
2539,[CLS]
2540,[CLS]
2541,[CLS]
2542,[CLS]
2543,美國工業工程師學會
2544,[CLS]
2545,[CLS]
2546,[CLS]
2547,[CLS]
2548,[CLS]
2549,[CLS]
2550,[CLS]
2551,[CLS]
2552,[CLS]
2553,[CLS]
2554,[CLS]
2555,[CLS]
2556,[CLS]
2557,[CLS]
2558,[CLS]
2559,[CLS]
2560,[CLS]
2561,[CLS]
2562,[CLS]
2563,[CLS]
2564,[CLS]
2565,劉玉娘
2566,[CLS]
2567,[CLS]
2568,[CLS]
2569,[CLS]
2570,[CLS]
2571,[CLS]
2572,[CLS]
2573,[CLS]
2574,磁學測溫法
2575,[CLS]
2576,[CLS]
2577,[CLS]
2578,[CLS]
2579,[CLS]
2580,[CLS]
2581,[CLS]
2582,[CLS]
2583,[CLS]
2584,高表仁
2585,[CLS]
2586,[CLS]
2587,[CLS]
2588,[CLS]
2589,[CLS]
2590,[CLS]
2591,[CLS]
2592,[CLS]
2593,1928
2594,[CLS]
2595,[CLS]
2596,[CLS]
2597,[CLS]
2598,偽科幻
2599,[CLS]
2600,[CLS]
2601,[CLS]
2602,[CLS]
2603,[CLS]
2604,[CLS]
2605,[CLS]
2606,[CLS]
2607,[CLS]
2608,[CLS]
2609,[CLS]
2610,[CLS]
2611,[CLS]
2612,[CLS]
2613,[CLS]
2614,[CLS]
2615,[CLS]
2616,[CLS]
2617,[CLS]
2618,聯合國教科文組織
2619,[CLS]
2620,耶穌
2621,[CLS]
2622,[CLS]
2623,[CLS]
2624,[CLS]
2625,[CLS]
2626,[CLS]
2627,[CLS]
2628,[CLS]
2629,[CLS]
2630,[CLS]
2631,[CLS]
2632,[CLS]
2633,匈牙利
2634,[CLS]
2635,[CLS]
2636,英國
2637,[CLS]
2638,科學樂觀主義
2639,[CLS]
2640,[CLS]
2641,[CLS]
2642,美國第七艦隊
2643,[CLS]
2644,[CLS]
2645,[CLS]
2646,[CLS]
2647,謝琰
2648,[CLS]
2649,[CLS]
2650,[CLS]
2651,[CLS]
2652,[CLS]
2653,抽籤
2654,[CLS]
2655,[CLS]
2656,[CLS]
2657,[CLS]
2658,[CLS]
2659,[CLS]
2660,東德政府稱此牆為「反法西斯防衛牆」
2661,分配地方權力
2662,[CLS]
2663,[CLS]
2664,民間興建營運後轉移模式
2665,[CLS]
2666,[CLS]
2667,[CLS]
2668,[CLS]
2669,[CLS]
2670,[CLS]
2671,[CLS]
2672,[CLS]
2673,[CLS]
2674,[CLS]
2675,[CLS]
2676,[CLS]
2677,[CLS]
2678,[CLS]
2679,[CLS]
2680,[CLS]
2681,[CLS]
2682,[CLS]
2683,[CLS]
2684,[CLS]
2685,[CLS]
2686,[CLS]
2687,[CLS]
2688,[CLS]
2689,[CLS]
2690,[CLS]
2691,[CLS]
2692,[CLS]
2693,2002年
2694,[CLS]
2695,[CLS]
2696,[CLS]
2697,[CLS]
2698,[CLS]
2699,[CLS]
2700,[CLS]
2701,[CLS]
2702,[CLS]
2703,[CLS]
2704,諾曼人
2705,[CLS]
2706,[CLS]
2707,[CLS]
2708,[CLS]
2709,米蘭
2710,[CLS]
2711,[CLS]
2712,突厥人
2713,[CLS]
2714,[CLS]
2715,[CLS]
2716,[CLS]
2717,[CLS]
2718,[CLS]
2719,[CLS]
2720,[CLS]
2721,[CLS]
2722,[CLS]
2723,[CLS]
2724,[CLS]
2725,1940年
2726,[CLS]
2727,[CLS]
2728,王猛
2729,[CLS]
2730,大學寮
2731,[CLS]
2732,[CLS]
2733,[CLS]
2734,[CLS]
2735,[CLS]
2736,[CLS]
2737,隋內亂加劇
2738,[CLS]
2739,[CLS]
2740,[CLS]
2741,[CLS]
2742,[CLS]
2743,[CLS]
2744,[CLS]
2745,[CLS]
2746,[CLS]
2747,[CLS]
2748,[CLS]
2749,1788年
2750,諸葛長民
2751,[CLS]
2752,神話傳說
2753,[CLS]
2754,[CLS]
2755,[CLS]
2756,[CLS]
2757,[CLS]
2758,[CLS]
2759,[CLS]
2760,[CLS]
2761,[CLS]
2762,[CLS]
2763,[CLS]
2764,[CLS]
2765,[CLS]
2766,[CLS]
2767,[CLS]
2768,[CLS]
2769,奧古斯都
2770,甲午戰爭
2771,[CLS]
2772,[CLS]
2773,[CLS]
2774,[CLS]
2775,[CLS]
2776,[CLS]
2777,[CLS]
2778,[CLS]
2779,[CLS]
2780,[CLS]
2781,劉師培
2782,[CLS]
2783,[CLS]
2784,[CLS]
2785,[CLS]
2786,[CLS]
2787,[CLS]
2788,[CLS]
2789,[CLS]
2790,1988
2791,[CLS]
2792,[CLS]
2793,[CLS]
2794,[CLS]
2795,[CLS]
2796,[CLS]
2797,[CLS]
2798,[CLS]
2799,[CLS]
2800,[CLS]
2801,3公里
2802,[CLS]
2803,[CLS]
2804,文世光
2805,[CLS]
2806,[CLS]
2807,[CLS]
2808,[CLS]
2809,[CLS]
2810,[CLS]
2811,[CLS]
2812,[CLS]
2813,公孫康
2814,[CLS]
2815,[CLS]
2816,[CLS]
2817,[CLS]
2818,《生死諜變》
2819,[CLS]
2820,[CLS]
2821,[CLS]
2822,生心板
2823,[CLS]
2824,[CLS]
2825,[CLS]
2826,[CLS]
2827,[CLS]
2828,[CLS]
2829,[CLS]
2830,[CLS]
2831,[CLS]
2832,[CLS]
2833,[CLS]
2834,[CLS]
2835,保羅羅斯
2836,[CLS]
2837,[CLS]
2838,廣州
2839,[CLS]
2840,[CLS]
2841,[CLS]
2842,[CLS]
2843,[CLS]
2844,[CLS]
2845,[CLS]
2846,[CLS]
2847,廣州
2848,[CLS]
2849,16.7個地球日
2850,1998年
2851,[CLS]
2852,[CLS]
2853,[CLS]
2854,60%
2855,[CLS]
2856,[CLS]
2857,[CLS]
2858,[CLS]
2859,[CLS]
2860,[CLS]
2861,[CLS]
2862,[CLS]
2863,[CLS]
2864,[CLS]
2865,[CLS]
2866,[CLS]
2867,[CLS]
2868,日耳曼人
2869,[CLS]
2870,[CLS]
2871,[CLS]
2872,[CLS]
2873,[CLS]
2874,[CLS]
2875,[CLS]
2876,[CLS]
2877,[CLS]
2878,[CLS]
2879,[CLS]
2880,[CLS]
2881,老人安養
2882,[CLS]
2883,拿破崙
2884,[CLS]
2885,[CLS]
2886,[CLS]
2887,[CLS]
2888,[CLS]
2889,民國時期
2890,[CLS]
2891,有鑑於柯林頓「拉鏈門」風波觸怒了不少黨內保守派人士
2892,[CLS]
2893,[CLS]
2894,[CLS]
2895,[CLS]
2896,[CLS]
2897,[CLS]
2898,[CLS]
2899,[CLS]
2900,[CLS]
2901,[CLS]
2902,[CLS]
2903,[CLS]
2904,[CLS]
2905,[CLS]
2906,[CLS]
2907,[CLS]
2908,[CLS]
2909,[CLS]
2910,[CLS]
2911,[CLS]
2912,[CLS]
2913,恆河
2914,1974
2915,[CLS]
2916,[CLS]
2917,[CLS]
2918,幼發拉底河
2919,第二次世界大戰
2920,為了翻譯工作
2921,峨眉山
2922,[CLS]
2923,凱爾特人
2924,[CLS]
2925,保護載具內的人員不受敵火傷害
2926,[CLS]
2927,[CLS]
2928,中晚明北疆的國界
2929,[CLS]
2930,[CLS]
2931,[CLS]
2932,[CLS]
2933,[CLS]
2934,[CLS]
2935,[CLS]
2936,[CLS]
2937,[CLS]
2938,[CLS]
2939,[CLS]
2940,[CLS]
2941,[CLS]
2942,[CLS]
2943,[CLS]
2944,[CLS]
2945,[CLS]
2946,[CLS]
2947,[CLS]
2948,[CLS]
2949,[CLS]
2950,[CLS]
2951,[CLS]
2952,[CLS]
2953,[CLS]
2954,[CLS]
2955,[CLS]
2956,[CLS]
2957,[CLS]
2958,[CLS]
2959,市政會議
2960,[CLS]
2961,[CLS]
2962,[CLS]
2963,[CLS]
2964,[CLS]
2965,[CLS]
2966,[CLS]
2967,[CLS]
2968,[CLS]
2969,由於四周強敵漸漸威脅
2970,[CLS]
2971,[CLS]
2972,[CLS]
2973,[CLS]
2974,一二八事變
2975,日本
2976,[CLS]
2977,[CLS]
2978,表示天體的至高至大
2979,曾根康弘
2980,1930年代
2981,[CLS]
2982,[CLS]
2983,[CLS]
2984,[CLS]
2985,[CLS]
2986,[CLS]
2987,[CLS]
2988,金國
2989,[CLS]
2990,甘泉島
2991,[CLS]
2992,[CLS]
2993,[CLS]
2994,中書監
2995,[CLS]
2996,[CLS]
2997,[CLS]
2998,[CLS]
2999,官田
3000,[CLS]
3001,[CLS]
3002,[CLS]
3003,[CLS]
3004,何斌
3005,[CLS]
3006,[CLS]
3007,[CLS]
3008,[CLS]
3009,[CLS]
3010,[CLS]
3011,[CLS]
3012,[CLS]
3013,[CLS]
3014,[CLS]
3015,[CLS]
3016,[CLS]
3017,[CLS]
3018,[CLS]
3019,中華民國
3020,介質的界面
3021,[CLS]
3022,[CLS]
3023,[CLS]
3024,[CLS]
3025,[CLS]
3026,都市化程度高
3027,[CLS]
3028,[CLS]
3029,[CLS]
3030,[CLS]
3031,[CLS]
3032,[CLS]
3033,[CLS]
3034,[CLS]
3035,[CLS]
3036,非洲
3037,法語
3038,[CLS]
3039,嘻哈
3040,[CLS]
3041,[CLS]
3042,防止國家權力被濫用，尤其是被針對用於對反對派的誣告陷害。
3043,[CLS]
3044,[CLS]
3045,[CLS]
3046,[CLS]
3047,[CLS]
3048,[CLS]
3049,[CLS]
3050,[CLS]
3051,[CLS]
3052,[CLS]
3053,[CLS]
3054,[CLS]
3055,[CLS]
3056,1716年
3057,[CLS]
3058,[CLS]
3059,[CLS]
3060,[CLS]
3061,[CLS]
3062,[CLS]
3063,吳鼎昌
3064,[CLS]
3065,[CLS]
3066,[CLS]
3067,[CLS]
3068,[CLS]
3069,[CLS]
3070,[CLS]
3071,[CLS]
3072,[CLS]
3073,[CLS]
3074,[CLS]
3075,[CLS]
3076,[CLS]
3077,[CLS]
3078,[CLS]
3079,[CLS]
3080,[CLS]
3081,[CLS]
3082,[CLS]
3083,[CLS]
3084,南京
3085,孫文越飛聯合宣言
3086,[CLS]
3087,日耳曼人
3088,[CLS]
3089,[CLS]
3090,[CLS]
3091,產業工程
3092,1861至1865年期間
3093,[CLS]
3094,[CLS]
3095,[CLS]
3096,以便爭取汗位繼承權
3097,[CLS]
3098,[CLS]
3099,[CLS]
3100,十字軍東征
3101,[CLS]
3102,亞他納修
3103,[CLS]
3104,2010
3105,[CLS]
3106,腓力六世
3107,[CLS]
3108,[CLS]
3109,社會主義市場經濟體制
3110,[CLS]
3111,沙地
3112,[CLS]
3113,[CLS]
3114,[CLS]
3115,[CLS]
3116,[CLS]
3117,[CLS]
3118,1973
3119,[CLS]
3120,[CLS]
3121,美國卡內基高等教育基金會
3122,[CLS]
3123,[CLS]
3124,[CLS]
3125,[CLS]
3126,英國
3127,[CLS]
3128,[CLS]
3129,[CLS]
3130,[CLS]
3131,[CLS]
